rt_ref_link_id,rt_ref_link_id_old,orig_lang_abbrev,lex_ref_link_id,ref_id,ref_rt_index,word_id,ref_wd_index,reflex,category,gloss_orig,gloss_eng,questionable,notes,expanded_notes,original_text,created_by,last_updated_by,last_updated,rt_master_id,derivation,rt_index,orig_lang_abbrev_raw,lang_map_status
1727.0,,,54181,pok,,,34971,Ohr-läppchen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1124.0,nhd. (nd.),conflict
1733.0,,,54219,pok,,,35009,slap,,schlaff,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1124.0,mnd. ndl.,conflict
1734.0,,,54236,pok,,,35026,schlappern,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1124.0,nhd. (ndd.),conflict
1734.0,,,54237,pok,,,35027,schlabbern,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1124.0,nhd. (ndd.),conflict
1738.0,,,54260,pok,,,35050,Lumpen,,Fetzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1124.0,nhd. (ndd.) ,conflict
1739.0,,,54269,pok,,,35059,slump ,,Zufall,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1124.0,norw. (mnd.) ,conflict
1744.0,,,54310,pok,,,35100,leck,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1125.0,nhd. (ndd.),conflict
1748.0,,,54370,pok,,,35160,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1127.0,,empty
1752.0,,,54430,pok,,,35220,legar,,Lager,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1128.0,ahd. as. ,conflict
1754.0,,,54493,pok,,,35283,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1130.0,,empty
1754.0,,,54561,pok,,,35351,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1132.0,,empty
1757.0,,,54582,pok,,,35372,lēf,,schwach,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1133.0,ags. as.,conflict
1763.0,,,54711,pok,,,35501,sleifen ,,"schleppen, schleifen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1134.0,ahd. mhd. ,conflict
1763.0,,,54721,pok,,,35511,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1134.0,,empty
1765.0,,,54751,pok,,,35541,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1134.0,,empty
1769.0,,,54815,pok,,,35605,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1135.0,,empty
1769.0,,,54816,pok,,,35606,λῆν,,wollen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1136.0,gr. (dor.),conflict
1777.0,,,54923,pok,,,35713,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1139.0,,empty
1783.0,,,55068,pok,,,35858,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1147.0,,empty
1786.0,,,55104,pok,,,35894,farliwan,,verliehen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1148.0,as. ahd.,conflict
1787.0,,,55129,pok,,,35919,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1148.0,,empty
1788.0,,,55171,pok,,,35961,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1149.0,,empty
1788.0,,,55179,pok,,,35969,līf ,,Leben,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1149.0,aisl. ags. ,conflict
1796.0,,,55219,pok,,,36009,leist,,"Spur, Leisten",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1151.0,ahd. mhd.,conflict
1802.0,,,55300,pok,,,36090,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1153.0,,empty
1802.0,,,55308,pok,,,36098,lahan,,tadeln,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1155.0,ahd. as. ,conflict
1802.0,,,55314,pok,,,36104,lastar,,"Tadel, Schimpf, Fehler",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1155.0,ahd. as. ,conflict
1802.0,,,55316,pok,,,36106,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1155.0,,empty
1802.0,,,55324,pok,,,36114,λικερτίζειν ,,σκιρτᾶν ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1156.0,,empty
1802.0,,,55325,pok,,,36115,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1156.0,,empty
1807.0,,,55392,pok,,,36182,lam,,"lahm, verkrüppelt",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1159.0,ahd. as.,conflict
1818.0,,,55568,pok,,,36358,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1167.0,,empty
1826.0,,,55663,pok,,,36453,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1170.0,,empty
1826.0,,,55671,pok,,,36461,labb,,Pfote,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1171.0,norw. schwed.,conflict
1829.0,,,55730,pok,,,36520,lesan,,"auf-, auslesen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1174.0,as. ahd. ,conflict
1831.0,,,55756,pok,,,36546,lasche,,"Lappen, Fetzen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1175.0,mnd. mhd. ,conflict
1838.0,,,55910,pok,,,36700,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1180.0,,empty
1842.0,,,55980,pok,,,36770,liuben,,"lieb sein, gefallen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1184.0,ahd. mhd.,conflict
1852.0,,,56103,pok,,,36893,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1187.0,,empty
1790.0,,,56194,pok,,,36984,liogan,,lügen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1191.0,as. ahd.,conflict
1790.0,,,56197,pok,,,36987,lugina,,Lüge,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1191.0,ahd. as.,conflict
1856.0,,,56235,pok,,,37025,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1192.0,,empty
1860.0,,,56327,pok,,,37117,lioht,,hell; Licht (n.),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1193.0,ahd. as. ,conflict
1866.0,,,56468,pok,,,37258,luft,,"Luft, Himmel",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1194.0,ahd. as.,conflict
1866.0,,,56484,pok,,,37274,lien,,Leinen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1196.0,corn. bret. ,conflict
1872.0,,,56722,pok,,,37512,mōs,,"Brei, Speise",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1204.0,ags. as. ,conflict
1875.0,,,56754,pok,,,37544,magan,,"Macht, Hauptsache",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1205.0,ahd. as.,conflict
1875.0,,,56755,pok,,,37545,megin ,,"Macht, Hauptsache",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1205.0,ahd. as.,conflict
1875.0,,,56757,pok,,,37547,maht,,"Macht, Kraft",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1205.0,ahd. as.,conflict
1887.0,,,56936,pok,,,37726,māho,,Mohn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1214.0,ahd. as. ,conflict
1887.0,,,56993,pok,,,37783,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1218.0,,empty
1905.0,,,57244,pok,,,38034,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1231.0,,empty
1905.0,,,57245,pok,,,38035,mā-,,messen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1231.0,av. ap.,conflict
1914.0,,,57315,pok,,,38105,māri ,,"berühmt, glänzend",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1232.0,ahd. as. ,conflict
1914.0,,,57368,pok,,,38158,muot,,"Kraft des Empfindens; Geist, Mut, Zorn, Begehren, Entschluß",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1233.0,ahd. mhd.,conflict
1919.0,,,57409,pok,,,38199,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1234.0,,empty
1919.0,,,57452,pok,,,38242,mūta,,Maut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1234.0,ahd. (bair.) ,conflict
1920.0,,,57468,pok,,,38258,mes,,Eicheln,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1235.0,cymr. corn. ,conflict
1923.0,,,57540,pok,,,38330,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1237.0,,empty
1923.0,,,57546,pok,,,38336,māg,,Verwandter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1238.0,as. ahd.,conflict
1885.0,,,57591,pok,,,38381,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1239.0,,empty
1885.0,,,57597,pok,,,38387,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1239.0,,empty
1885.0,,,57616,pok,,,38406,mehin,,Fett,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1239.0,cymr. corn. ,conflict
1927.0,,,57718,pok,,,38508,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1242.0,,empty
1937.0,,,57880,pok,,,38670,mist,,Mist,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1248.0,as. ahd.,conflict
1941.0,,,57968,pok,,,38758,mijzelen,,Staub regnen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1252.0,ndl. (fläm.),conflict
1941.0,,,57969,pok,,,38759,mīzelen ,,Staub regnen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1252.0,ndl. (fläm.),conflict
1944.0,,,57993,pok,,,38783,μοῖτος,,"Vergeltung, Dank",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1254.0,gr. (sizil.) ,conflict
1945.0,,,58015,pok,,,38805,mis-,,"verkehrt, miß-",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1254.0,as. ags. ,conflict
1950.0,,,58123,pok,,,38913,melm ,,"Staub, Sand",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1256.0,as. ahd. ,conflict
1950.0,,,58125,pok,,,38915,mëlo,,Mehl,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1256.0,ahd. as. ,conflict
1969.0,,,58547,pok,,,39337,mel,,Honig,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1268.0,cymr. corn. bret. ,conflict
1977.0,,,58591,pok,,,39381,smal,,"klein, gering, schmal",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1271.0,ahd. as. ,conflict
1981.0,,,58649,pok,,,39439,minae,,die hervorraffenden Zinnen (murorum); Drohungen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1276.0,,empty
1981.0,,,58650,pok,,,39440,minor,,"emporragen, überragen, drohen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1276.0,,empty
1981.0,,,58651,pok,,,39441,mināx,,"ragend, überragend, drohend",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1276.0,,empty
1981.0,,,58652,pok,,,39442,mōns,,Berg,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1276.0,,empty
1981.0,,,58653,pok,,,39443,mentum,,"Kinn, Gebäudevorsprung",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1276.0,,empty
1981.0,,,58662,pok,,,39452,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1276.0,,empty
1988.0,,,58781,pok,,,39571,manōn,,mahnen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1278.0,ahd. as. ,conflict
1988.0,,,58790,pok,,,39580,minn(e)a,,"Liebe, Minne",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1278.0,ahd. as. ,conflict
1990.0,,,58836,pok,,,39626,man-,,"bleiben, warten",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1280.0,av. ap.,conflict
2001.0,,,58932,pok,,,39722,manag,,"viel, manch",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1284.0,ahd. as. ,conflict
2005.0,,,58995,pok,,,39785,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1287.0,,empty
2005.0,,,59016,pok,,,39806,māno,,Mond,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1288.0,as. ahd.,conflict
2005.0,,,59042,pok,,,39832,mamphur,,ein Stück der Drehbank,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1289.0,lat. (osk.),conflict
2005.0,,,59079,pok,,,39869,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1290.0,,empty
2011.0,,,59138,pok,,,39928,morgan ,,Morgen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1292.0,as. ahd. ,conflict
2018.0,,,59260,pok,,,40050,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1295.0,,empty
2023.0,,,59347,pok,,,40137,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1295.0,,empty
2026.0,,,59390,pok,,,40180,bro,,Bezirk,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1298.0,cymr. corn. bret.,conflict
2026.0,,,59415,pok,,,40205,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1300.0,,empty
2028.0,,,59471,pok,,,40261,brag,,Malz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1304.0,cymr. corn. ,conflict
2031.0,,,59548,pok,,,40338,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1307.0,,empty
2031.0,,,59571,pok,,,40361,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1308.0,,empty
2031.0,,,59611,pok,,,40401,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1308.0,,empty
2049.0,,,59835,pok,,,40625,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1314.0,,empty
2049.0,,,59842,pok,,,40632,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1315.0,,empty
2049.0,,,59844,pok,,,40634,mā̆sca,,Masche,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1316.0,ahd. as.,conflict
2049.0,,,59910,pok,,,40700,mahal,,"Gerichtsstätte, Gericht, Vertrag",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1319.0,as. ahd.,conflict
2057.0,,,59998,pok,,,40788,mor,,Meer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1325.0,cymr. corn. bret.,conflict
2057.0,,,60045,pok,,,40835,murren,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1326.0,mhd. nhd. ,conflict
2060.0,,,60105,pok,,,40895,miere,,Ameise,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1329.0,mddl.,unmapped
2070.0,,,60199,pok,,,40989,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1337.0,,empty
2070.0,,,60202,pok,,,40992,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1337.0,,empty
2086.0,,,60433,pok,,,41223,nāvā,,Talschlucht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1349.0,gall. (vorrom.),conflict
2089.0,,,60491,pok,,,41281,na-,,nicht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,av. ap.,conflict
2089.0,,,60501,pok,,,41291,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,,empty
2089.0,,,60530,pok,,,41320,nio,,nie,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,as. ahd. ,conflict
2089.0,,,60536,pok,,,41326,nā,,nicht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,ai. (ved.),conflict
2092.0,,,60560,pok,,,41350,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,,empty
2092.0,,,60570,pok,,,41360,an-,,Verneinungspartikel ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,cymr. corn. bret.,conflict
2092.0,,,60574,pok,,,41364,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,,empty
2093.0,,,60580,pok,,,41370,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1351.0,,empty
2093.0,,,60581,pok,,,41371,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1352.0,,empty
2093.0,,,60600,pok,,,41390,ni,,wir,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1353.0,cymr. corn. bret. ,conflict
2093.0,,,60601,pok,,,41391,ny ,,wir,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1353.0,cymr. corn. bret. ,conflict
2097.0,,,60620,pok,,,41410,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1355.0,,empty
2103.0,,,60685,pok,,,41475,Νέδα ,,FlN ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1357.0,gr. (illyr.),conflict
2103.0,,,60686,pok,,,41476,Νέδων ,,FlN ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1357.0,gr. (illyr.),conflict
2106.0,,,60739,pok,,,41529,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1362.0,,empty
2107.0,,,60832,pok,,,41622,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1368.0,,empty
2107.0,,,60851,pok,,,41641,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1368.0,,empty
2109.0,,,60859,pok,,,41649,νυκτο-,,Nacht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1369.0,,empty
2109.0,,,60860,pok,,,41650,νύκτωρ,,nachts,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1369.0,,empty
2109.0,,,60862,pok,,,41652,νυκτερινός,,nächtlich,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1369.0,,empty
2109.0,,,60881,pok,,,41671,nos,,Nacht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1369.0,cymr. corn.,conflict
2110.0,,,60891,pok,,,41681,naht,,Nacht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1369.0,ahd. as.,conflict
2119.0,,,60985,pok,,,41775,napāt-,,"Enkel, Nachkomme",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1372.0,av. ap.,conflict
2121.0,,,60990,pok,,,41780,ναφοθ,,"Abkömmling, Sohn",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1372.0,lemnisch-tyrsenisch,unmapped
2124.0,,,61019,pok,,,41809,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1372.0,,empty
2128.0,,,61060,pok,,,41850,nerth,,"Mannhaftigkeit, Heer",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1373.0,cymr. corn.,conflict
2131.0,,,61069,pok,,,41859,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1373.0,,empty
2132.0,,,61084,pok,,,41874,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1373.0,,empty
2135.0,,,61141,pok,,,41931,gi-nesan,,"gerettet werden, genesen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1376.0,ahd. as. ,conflict
2135.0,,,61144,pok,,,41934,gi-nist,,"Genesung, Heil",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1376.0,ahd. as. ,conflict
2135.0,,,61148,pok,,,41938,nerian,,"retten, schützen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1376.0,as. ags.,conflict
2135.0,,,61164,pok,,,41954,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1377.0,,empty
2144.0,,,61314,pok,,,42104,niuwi,,neu,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1385.0,ahd. as.,conflict
2144.0,,,61334,pok,,,42124,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1385.0,,empty
2144.0,,,61335,pok,,,42125,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1386.0,,empty
2144.0,,,61336,pok,,,42126,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1387.0,,empty
2146.0,,,61367,pok,,,42157,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1390.0,,empty
2147.0,,,61368,pok,,,42158,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1391.0,,empty
2149.0,,,61392,pok,,,42182,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1393.0,,empty
2149.0,,,61395,pok,,,42185,nū̆,,"jetzt, nun",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1393.0,mhd. nhd.,conflict
2149.0,,,61407,pok,,,42197,noh ,,"noch, auch jetzt",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1393.0,as. ahd.,conflict
2149.0,,,61408,pok,,,42198,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1393.0,,empty
2149.0,,,61409,pok,,,42199,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1393.0,,empty
2152.0,,,61453,pok,,,42243,a,,Vokativpartikel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1398.0,cymr. corn. bret.  ,conflict
2154.0,,,61468,pok,,,42258,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1400.0,,empty
2157.0,,,61506,pok,,,42296,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1402.0,,empty
2157.0,,,61523,pok,,,42313,*agraniō,,Schlehe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1404.0,keltorom.,unmapped
2162.0,,,61583,pok,,,42373,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1406.0,,empty
2162.0,,,61584,pok,,,42374,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1407.0,,empty
2165.0,,,61616,pok,,,42406,ahto,,acht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1409.0,ahd. as.,conflict
2193.0,,,61929,pok,,,42719,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1421.0,,empty
2195.0,,,61972,pok,,,42762,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1422.0,,empty
2195.0,,,61990,pok,,,42780,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1424.0,,empty
2198.0,,,62042,pok,,,42832,ar(a)m,,"arm, dürftig",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1426.0,ahd. as.,conflict
2198.0,,,62066,pok,,,42856,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1429.0,,empty
2201.0,,,62089,pok,,,42879,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1431.0,,empty
2209.0,,,62173,pok,,,42963,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1435.0,,empty
2214.0,,,62252,pok,,,43042,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1437.0,,empty
2214.0,,,62253,pok,,,43043,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1437.0,,empty
2214.0,,,62256,pok,,,43046,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1437.0,,empty
2216.0,,,62267,pok,,,43057,ōra,,Ohr,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1437.0,as. ahd.,conflict
2218.0,,,62279,pok,,,43069,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1438.0,,empty
2219.0,,,62326,pok,,,43116,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1441.0,,empty
2223.0,,,62358,pok,,,43148,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1441.0,,empty
176.0,,,62368,pok,,,43158,fāhan,,fangen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1441.0,ahd. as.,conflict
2224.0,,,62406,pok,,,43196,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1442.0,,empty
2226.0,,,62466,pok,,,43256,Pausō,,PN ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1451.0,illyr. (messap.) ,conflict
2226.0,,,62467,pok,,,43257,Pusa ,,PN ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1451.0,gall. (venet.),conflict
2235.0,,,62583,pok,,,43373,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1453.0,,empty
2252.0,,,62745,pok,,,43535,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1456.0,,empty
2253.0,,,62777,pok,,,43567,fēh,,bunt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1457.0,ahd. as.,conflict
2253.0,,,62809,pok,,,43599,Pictones,,Poitou,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1458.0,gall. (ven.-illyr.),conflict
2253.0,,,62810,pok,,,43600,Pictāvi,,Poitou,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1458.0,gall. (ven.-illyr.),conflict
2257.0,,,62905,pok,,,43695,Esk,,FlN ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1462.0,schott.,unmapped
2257.0,,,62910,pok,,,43700,fehōn,,verzehren,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1463.0,as. ahd.,conflict
2259.0,,,62969,pok,,,43759,fehtan,,fechten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1464.0,ahd. as.,conflict
2259.0,,,62971,pok,,,43761,fahs,,(Haupt)-haar,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1464.0,ahd. as.,conflict
2261.0,,,63056,pok,,,43846,polъ,,Schöpfgefäß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466.0,kslov.,unmapped
2261.0,,,63062,pok,,,43852,πόλις,,"Burg, Stadt, Staat",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466.0,gr. (äol.),conflict
2272.0,,,63153,pok,,,43943,full,,voll,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466.0,ags. as. ,conflict
2274.0,,,63184,pok,,,43974,filu,,"viel, sehr",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466.0,ahd. as. ,conflict
2274.0,,,63185,pok,,,43975,filo,,"viel, sehr",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466.0,ahd. as. ,conflict
2276.0,,,63250,pok,,,44040,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1466.0,,empty
2278.0,,,63262,pok,,,44052,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1467.0,,empty
2278.0,,,63298,pok,,,44088,*ulvos,,Staub,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1468.0,gall. (rom.),conflict
2282.0,,,63428,pok,,,44218,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1472.0,,empty
2282.0,,,63471,pok,,,44261,falch,,"falb, bes. von hellbraunem Vieh",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1473.0,aleman.-rheinfränk. ,unmapped
2282.0,,,63506,pok,,,44296,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1474.0,,empty
2284.0,,,63549,pok,,,44339,πλάνος ,,irrender Lauf,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1475.0,,empty
2284.0,,,63550,pok,,,44340,πλανᾶν ,,vom rechten Weg abführen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1475.0,,empty
